1753.5 0.07333999999999996
1754.5 0.05867200000000006
1755.5 0.08067399999999995
1756.5 0.08067400000000013
1757.5 0.10267600000000003
1758.5 0.08067399999999995
1759.5 0.051337999999999974
1760.5 0.051337999999999974
1761.5 0.05867199999999997
1762.5 0.06600600000000005
1763.5 0.06600599999999997
1764.5 0.09534200000000004
1765.5 0.08800800000000004
1766.5 0.09534199999999995
1767.5 0.09534200000000004
1768.5 0.1173440000000002
1769.5 0.11001000000000012
1770.5 0.11734399999999993
1771.5 0.12467799999999993
1772.5 0.08067399999999987
1773.5 0.02200199999999981
1774.5 0.0440039999999998
1775.5 0.03666999999999998
1776.5 0.007333999999999996
1777.5 0.051337999999999974
1778.5 0.051337999999999974
1779.5 -0.029335999999999984
1780.5 -0.058671999999999794
1781.5 -0.07333999999999988
1782.5 -0.08800799999999978
1783.5 -0.058671999999999794
1784.5 0.0
1785.5 0.029335999999999807
1786.5 0.05867199999999988
1787.5 0.0440039999999998
1788.5 0.029335999999999807
1789.5 0.014667999999999992
1790.5 -0.014667999999999992
1791.5 -0.0440039999999998
1792.5 -0.0440039999999998
1793.5 -0.029335999999999807
1794.5 -0.022001999999999987
1795.5 0.0
1796.5 0.007333999999999996
1797.5 -0.007333999999999996
1798.5 -0.007333999999999996
1799.5 -0.007333999999999818
1800.5 -0.007333999999999818
1801.5 0.0366699999999998
1802.5 0.08067399999999977
1803.5 0.09534199999999977
1804.5 0.11000999999999994
1805.5 0.11734399999999993
1806.5 0.09534200000000012
1807.5 0.05133800000000015
1808.5 0.06600600000000015
