1753.5 0.0
1754.5 0.0
1755.5 0.0
1756.5 0.0
1757.5 0.0
1758.5 0.0
1759.5 0.0
1760.5 0.0
1761.5 0.0
1762.5 0.0
1763.5 0.0
1764.5 0.0
1765.5 0.0
1766.5 0.0
1767.5 0.0
1768.5 0.7333999999999999
1769.5 0.7333999999999999
1770.5 0.7333999999999999
1771.5 0.7333999999999999
1772.5 0.7333999999999999
1773.5 0.0
1774.5 0.0
1775.5 0.0
1776.5 0.0
1777.5 0.0
1778.5 0.7334000000000003
1779.5 0.7334000000000003
1780.5 0.7334000000000003
1781.5 0.7334000000000003
1782.5 0.7334000000000003
1783.5 0.0
1784.5 0.0
1785.5 0.0
1786.5 0.0
1787.5 0.0
1788.5 0.7333999999999996
1789.5 0.7333999999999996
1790.5 0.7333999999999996
1791.5 0.7333999999999996
1792.5 0.7333999999999996
1793.5 0.0
1794.5 0.7333999999999996
1795.5 0.7333999999999996
1796.5 0.7333999999999996
1797.5 1.4667999999999999
1798.5 1.4667999999999999
1799.5 2.200200000000001
1800.5 1.4668000000000005
1801.5 1.4668000000000005
1802.5 0.7334000000000003
1803.5 1.4668000000000005
1804.5 0.0
1805.5 0.7334000000000003
1806.5 0.7334000000000003
1807.5 0.7334000000000003
1808.5 0.7333999999999989
1809.5 0.7333999999999989
1810.5 0.7333999999999989
1811.5 0.7333999999999989
1812.5 1.4667999999999992
1813.5 1.4668000000000005
1814.5 2.2001999999999997
1815.5 2.2001999999999997
1816.5 2.2001999999999997
1817.5 1.4667999999999992
1818.5 0.7333999999999989
1819.5 0.7334000000000003
1820.5 1.4668000000000005
1821.5 1.4668000000000005
1822.5 2.200200000000001
1823.5 2.200200000000001
1824.5 2.200200000000001
1825.5 1.4668000000000005
1826.5 1.4668000000000005
1827.5 5.133799999999999
1828.5 4.400399999999999
1829.5 3.666999999999999
1830.5 4.400399999999999
1831.5 4.400399999999999
1832.5 0.7334000000000003
1833.5 4.400399999999999
1834.5 4.400399999999999
1835.5 4.400399999999999
1836.5 5.133799999999999
1837.5 5.8671999999999995
1838.5 3.6670000000000016
1839.5 5.133800000000003
1840.5 5.133800000000003
1841.5 5.867200000000002
1842.5 7.333999999999998
1843.5 6.600599999999997
1844.5 7.333999999999998
1845.5 7.333999999999998
1846.5 8.067399999999997
1847.5 8.067400000000003
1848.5 8.067400000000003
1849.5 8.067399999999997
1850.5 8.800799999999999
1851.5 13.9346
1852.5 12.467799999999993
1853.5 16.134800000000002
1854.5 14.668000000000001
1855.5 13.934600000000007
1856.5 10.267599999999998
1857.5 14.668000000000006
1858.5 13.9346
1859.5 14.667999999999996
1860.5 19.068399999999997
1861.5 21.268599999999992
1862.5 20.535199999999996
1863.5 19.801799999999993
1864.5 24.202200000000005
1865.5 22.73539999999999
1866.5 22.002
1867.5 20.535199999999996
1868.5 24.93560000000001
1869.5 31.536199999999997
1870.5 35.9366
1871.5 23.46880000000001
1872.5 30.069399999999995
1873.5 25.668999999999983
1874.5 15.40139999999999
1875.5 8.800800000000004
1876.5 26.40239999999999
1877.5 35.203199999999995
1878.5 38.136799999999994
1879.5 45.47080000000001
1880.5 55.7384
1881.5 47.67100000000001
1882.5 30.069399999999995
1883.5 27.8692
1884.5 28.602599999999985
1885.5 40.33699999999999
1886.5 38.136799999999994
1887.5 57.93860000000002
1888.5 66.73940000000002
1889.5 57.938599999999994
1890.5 31.536200000000008
1891.5 41.07040000000002
1892.5 36.66999999999998
1893.5 34.469799999999985
1894.5 48.40440000000003
1895.5 69.673
1896.5 90.94159999999997
1897.5 93.87519999999999
1898.5 97.54220000000001
1899.5 92.40839999999999
1900.5 111.47679999999995
1901.5 85.80780000000004
1902.5 94.60860000000002
1903.5 113.67699999999999
1904.5 159.88119999999998
1905.5 97.54220000000005
1906.5 118.07739999999994
1907.5 114.41039999999994
1908.5 94.60859999999994
1909.5 69.67299999999996
1910.5 141.54619999999994
1911.5 47.67100000000001
1912.5 13.934600000000046
1913.5 47.67100000000001
1914.5 55.7384
1915.5 -5.133799999999974
1916.5 -32.26959999999999
1917.5 68.93959999999997
1918.5 -71.8732
1919.5 -80.67399999999998
1920.5 24.935599999999976
1921.5 115.14380000000001
1922.5 31.536200000000008
1923.5 132.012
1924.5 159.14780000000002
1925.5 69.67300000000004
1926.5 133.47880000000004
1927.5 57.20519999999997
1928.5 -31.536199999999916
1929.5 -157.68099999999995
1930.5 -126.14480000000003
1931.5 -126.14480000000003
1932.5 -19.06839999999993
1933.5 139.346
1934.5 265.49079999999987
1935.5 182.6166
1936.5 160.61459999999988
1937.5 199.4848
1938.5 149.61359999999985
1939.5 97.54220000000005
1940.5 182.61659999999992
1941.5 140.0794
1942.5 -101.94260000000013
1943.5 -70.40639999999985
1944.5 36.67000000000007
1945.5 57.20519999999997
1946.5 26.402400000000124
1947.5 344.69800000000015
1948.5 387.9686
1949.5 295.5601999999999
1950.5 272.8248
1951.5 327.0964
1952.5 302.1607999999998
1953.5 300.69399999999985
1954.5 348.3650000000001
1955.5 358.6325999999999
1956.5 431.9725999999999
1957.5 386.5018
1958.5 295.5601999999999
1959.5 305.09439999999995
1960.5 368.90020000000004
1961.5 396.76939999999996
1962.5 411.43739999999997
1963.5 519.2472000000001
1964.5 518.5138
1965.5 537.5822000000001
1966.5 575.7189999999998
1967.5 676.9282
1968.5 674.7279999999998
1969.5 720.9322
1970.5 768.6032000000002
1971.5 618.2561999999998
1972.5 398.2362000000001
1973.5 481.1104000000003
1974.5 476.7100000000002
1975.5 346.89819999999963
1976.5 547.1164000000005
1977.5 527.3146
1978.5 211.21919999999955
1979.5 63.80579999999973
1980.5 5.133800000000337
1981.5 -65.27260000000024
1982.5 90.94159999999974
1983.5 333.6970000000001
1984.5 468.64259999999996
1985.5 638.7913999999997
1986.5 599.1878000000004
1987.5 504.5792000000001
1988.5 447.3739999999998
1989.5 302.1608
1990.5 144.47980000000024
1991.5 123.94459999999962
1992.5 198.75140000000027
1993.5 238.3550000000003
1994.5 357.16580000000033
1995.5 352.7653999999995
1996.5 252.28960000000006
1997.5 269.1577999999994
1998.5 282.35899999999964
1999.5 253.0229999999996
2000.5 566.9182000000001
2001.5 877.8798000000003
2002.5 973.9552000000003
2003.5 1058.2962
2004.5 1151.4379999999996
2005.5 1002.5578000000002
2006.5 684.2621999999996
2007.5 787.6715999999993
