-180 71 8.4 1.8 3.3 3.5 9.4 13.7 42.9 16.2 22.7 29.1 0.0 0.0 151.0 12.583333333333334
-180 69 22.2 7.6 8.7 8.2 14.3 20.8 53.8 40.7 96.0 50.2 12.3 4.9 339.7 28.308333333333334
-180 68 21.7 9.5 9.7 8.2 14.2 17.7 48.1 48.2 84.1 49.0 9.5 3.9 323.79999999999995 26.98333333333333
-180 67 25.7 19.1 15.1 11.8 16.4 18.7 43.8 78.9 64.7 47.8 5.1 8.3 355.40000000000003 29.61666666666667
-180 66 27.4 7.6 8.8 2.4 17.8 6.2 38.9 50.9 81.6 66.7 2.4 0.0 310.7 25.891666666666666
-180 65 39.9 16.9 3.6 11.7 9.6 13.5 42.3 63.1 60.3 46.2 36.1 3.2 346.4 28.866666666666664
-180 -17 557.5 750.7 698.0 286.3 178.2 152.2 136.7 181.1 83.0 274.0 389.9 183.7 3871.2999999999993 322.6083333333333
-180 -85 24.7 0.0 15.6 1.3 0.0 0.0 0.0 0.0 0.0 18.8 23.1 21.5 105.0 8.75
-180 -86 14.6 0.0 5.2 0.0 0.0 0.0 0.0 0.0 0.0 6.6 9.5 12.8 48.7 4.058333333333334
-180 -87 6.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.8 7.8 16.0 1.3333333333333333
-180 -88 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.4 4.7 0.39166666666666666
-180 -89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.2 2.2 0.18333333333333335
-180 -90 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.08333333333333333
-179 71 8.5 2.7 3.3 3.6 10.4 13.8 42.9 16.7 23.3 29.2 0.0 0.0 154.39999999999998 12.866666666666665
-179 69 23.9 8.1 9.9 7.5 14.0 20.6 55.2 41.9 98.3 50.3 13.3 6.0 349.0 29.083333333333332
-179 68 21.8 9.9 9.7 8.2 14.4 17.9 48.6 49.4 84.3 49.2 9.4 4.1 326.9 27.241666666666664
