110 74 0.005460301302931596
111 74 0.005460301302931596
52 72 0.006100293159609121
83 72 0.006100293159609121
100 72 0.006100293159609121
101 72 0.006100293159609121
102 72 0.006100293159609121
103 72 0.006100293159609121
128 72 0.006100293159609121
136 72 0.006100293159609121
-160 71 0.0010762801302931597
-159 71 0.0010762801302931597
-158 71 0.0010762801302931597
-157 71 0.0010762801302931597
-156 71 0.0010762801302931597
-155 71 0.0010762801302931597
-154 71 0.0010762801302931597
-153 71 0.0010762801302931597
-152 71 0.0010762801302931597
-151 71 0.0010762801302931597
-150 71 0.0010762801302931597
-149 71 0.0010762801302931597
24 71 0.008365985342019544
25 71 0.008365985342019544
27 71 0.008365985342019544
28 71 0.008365985342019544
29 71 0.008365985342019544
82 71 0.006417504071661238
134 71 0.006417504071661238
136 71 0.006417504071661238
142 71 0.006417504071661238
147 71 0.006417504071661238
148 71 0.006417504071661238
149 71 0.006417504071661238
150 71 0.006417504071661238
151 71 0.006417504071661238
152 71 0.006417504071661238
153 71 0.006417504071661238
154 71 0.006417504071661238
-162 70 0.001129902687296417
-161 70 0.001129902687296417
-160 70 0.001129902687296417
-159 70 0.001129902687296417
-158 70 0.001129902687296417
-157 70 0.001129902687296417
-156 70 0.001129902687296417
-155 70 0.001129902687296417
-154 70 0.001129902687296417
-153 70 0.001129902687296417
-152 70 0.001129902687296417
-151 70 0.001129902687296417
-150 70 0.001129902687296417
-149 70 0.001129902687296417
-148 70 0.001129902687296417
-142 70 0.001129902687296417
-141 70 0.00013038416123778502
-133 70 0.0006103489413680782
18 70 0.008777011400651466
19 70 0.008777011400651466
20 70 0.008777011400651466
21 70 0.008777011400651466
23 70 0.008777011400651466
25 70 0.008777011400651466
29 70 0.006732780944625408
30 70 0.006732780944625408
31 70 0.006732780944625408
86 70 0.006732780944625408
87 70 0.006732780944625408
88 70 0.006732780944625408
132 70 0.006732780944625408
134 70 0.006732780944625408
137 70 0.006732780944625408
140 70 0.006732780944625408
141 70 0.006732780944625408
145 70 0.006732780944625408
147 70 0.006732780944625408
148 70 0.006732780944625408
152 70 0.006732780944625408
153 70 0.006732780944625408
154 70 0.006732780944625408
162 70 0.006732780944625408
163 70 0.006732780944625408
165 70 0.006732780944625408
166 70 0.006732780944625408
175 70 0.006732780944625408
176 70 0.006732780944625408
177 70 0.006732780944625408
-180 69 0.00704603013029316
-166 69 0.0011816099348534203
-162 69 0.0011816099348534203
-161 69 0.0011816099348534203
-160 69 0.0011816099348534203
-159 69 0.0011816099348534203
-155 69 0.0011816099348534203
-153 69 0.0011816099348534203
-152 69 0.0011816099348534203
-151 69 0.0011816099348534203
-150 69 0.0011816099348534203
-146 69 0.0011816099348534203
-143 69 0.0011816099348534203
-142 69 0.0011816099348534203
-135 69 0.004153395765472313
-134 69 0.0006386934039087947
15 69 0.009185301302931596
16 69 0.009185301302931596
17 69 0.009185301302931596
18 69 0.009185301302931596
22 69 0.00032337528501628665
23 69 0.00032337528501628665
27 69 0.00032337528501628665
33 69 0.04818407980456026
61 69 0.00704603013029316
86 69 0.00704603013029316
102 69 0.00704603013029316
132 69 0.00704603013029316
134 69 0.00704603013029316
135 69 0.00704603013029316
143 69 0.00704603013029316
144 69 0.00704603013029316
145 69 0.00704603013029316
149 69 0.00704603013029316
150 69 0.00704603013029316
151 69 0.00704603013029316
152 69 0.00704603013029316
153 69 0.00704603013029316
155 69 0.00704603013029316
157 69 0.00704603013029316
158 69 0.00704603013029316
160 69 0.00704603013029316
161 69 0.00704603013029316
162 69 0.00704603013029316
163 69 0.00704603013029316
164 69 0.00704603013029316
165 69 0.00704603013029316
166 69 0.00704603013029316
167 69 0.00704603013029316
168 69 0.00704603013029316
169 69 0.00704603013029316
179 69 0.00704603013029316
-179 68 0.007357149837133551
-177 68 0.007357149837133551
-176 68 0.007357149837133551
-164 68 0.0012333175895765474
-163 68 0.0012333175895765474
-161 68 0.0012333175895765474
-158 68 0.0012333175895765474
-153 68 0.0012333175895765474
-152 68 0.0012333175895765474
-151 68 0.0012333175895765474
-150 68 0.0012333175895765474
-149 68 0.0012333175895765474
-148 68 0.0012333175895765474
-147 68 0.0012333175895765474
-146 68 0.0012333175895765474
-145 68 0.0012333175895765474
-144 68 0.0012333175895765474
-143 68 0.0012333175895765474
-142 68 0.0012333175895765474
-135 68 0.0006670378664495114
-131 68 0.0006670378664495114
15 68 0.00959084690553746
20 68 0.010801376221498373
21 68 0.010801376221498373
22 68 0.010801376221498373
23 68 0.010801376221498373
24 68 0.00033765553745928337
25 68 0.00033765553745928337
26 68 0.00033765553745928337
27 68 0.00033765553745928337
28 68 0.00033765553745928337
31 68 0.007357149837133551
32 68 0.007357149837133551
33 68 0.007357149837133551
34 68 0.007357149837133551
44 68 0.007357149837133551
49 68 0.007357149837133551
52 68 0.007357149837133551
53 68 0.007357149837133551
63 68 0.007357149837133551
64 68 0.007357149837133551
78 68 0.007357149837133551
86 68 0.007357149837133551
130 68 0.007357149837133551
132 68 0.007357149837133551
133 68 0.007357149837133551
134 68 0.007357149837133551
135 68 0.007357149837133551
136 68 0.007357149837133551
147 68 0.007357149837133551
151 68 0.007357149837133551
152 68 0.007357149837133551
153 68 0.007357149837133551
154 68 0.007357149837133551
156 68 0.007357149837133551
158 68 0.007357149837133551
-180 67 0.007666034201954397
-179 67 0.007666034201954397
-173 67 0.007666034201954397
-172 67 0.007666034201954397
